Num of avail GPUs: 1
Device cuda
Loading ERA5 TCW ...
Start training srgan on era5-TCW:
Gen: 24492949
Disc: 5214273
Nr of Trainable Params on cuda:   29707222
[2024-07-12 11:15] Epoch: 0, Train Step: 1/2000000, Bsz = 16, Gen Loss 0.151, Disc Loss: 1.389
[2024-07-12 11:15] Epoch: 0, Train Step: 2/2000000, Bsz = 16, Gen Loss 5.387, Disc Loss: 1.341
[2024-07-12 11:15] Epoch: 0, Train Step: 3/2000000, Bsz = 16, Gen Loss 0.256, Disc Loss: 1.209
[2024-07-12 11:15] Epoch: 0, Train Step: 4/2000000, Bsz = 16, Gen Loss 0.200, Disc Loss: 1.133
[2024-07-12 11:15] Epoch: 0, Train Step: 5/2000000, Bsz = 16, Gen Loss 0.271, Disc Loss: 1.071
[2024-07-12 11:15] Epoch: 0, Train Step: 6/2000000, Bsz = 16, Gen Loss 0.093, Disc Loss: 1.013
[2024-07-12 11:15] Epoch: 0, Train Step: 7/2000000, Bsz = 16, Gen Loss 0.116, Disc Loss: 0.976
[2024-07-12 11:15] Epoch: 0, Train Step: 8/2000000, Bsz = 16, Gen Loss 0.210, Disc Loss: 0.942
[2024-07-12 11:15] Epoch: 0, Train Step: 9/2000000, Bsz = 16, Gen Loss 0.099, Disc Loss: 0.941
[2024-07-12 11:15] Epoch: 0, Train Step: 10/2000000, Bsz = 16, Gen Loss 0.045, Disc Loss: 0.919
[2024-07-12 11:15] Epoch: 0, Train Step: 11/2000000, Bsz = 16, Gen Loss 0.056, Disc Loss: 0.735
[2024-07-12 11:15] Epoch: 0, Train Step: 12/2000000, Bsz = 16, Gen Loss 0.055, Disc Loss: 0.727
[2024-07-12 11:15] Epoch: 0, Train Step: 13/2000000, Bsz = 16, Gen Loss 0.082, Disc Loss: 0.660
[2024-07-12 11:15] Epoch: 0, Train Step: 14/2000000, Bsz = 16, Gen Loss 0.068, Disc Loss: 0.663
[2024-07-12 11:15] Epoch: 0, Train Step: 15/2000000, Bsz = 16, Gen Loss 0.059, Disc Loss: 0.565
[2024-07-12 11:15] Epoch: 0, Train Step: 16/2000000, Bsz = 16, Gen Loss 0.037, Disc Loss: 0.576
[2024-07-12 11:15] Epoch: 0, Train Step: 17/2000000, Bsz = 16, Gen Loss 0.036, Disc Loss: 0.543
[2024-07-12 11:15] Epoch: 0, Train Step: 18/2000000, Bsz = 16, Gen Loss 0.039, Disc Loss: 0.455
[2024-07-12 11:15] Epoch: 0, Train Step: 19/2000000, Bsz = 16, Gen Loss 0.039, Disc Loss: 0.527
[2024-07-12 11:15] Epoch: 0, Train Step: 20/2000000, Bsz = 16, Gen Loss 0.049, Disc Loss: 0.418
[2024-07-12 11:15] Epoch: 0, Train Step: 21/2000000, Bsz = 16, Gen Loss 0.056, Disc Loss: 0.365
[2024-07-12 11:15] Epoch: 0, Train Step: 22/2000000, Bsz = 16, Gen Loss 0.038, Disc Loss: 0.395
[2024-07-12 11:15] Epoch: 0, Train Step: 23/2000000, Bsz = 16, Gen Loss 0.032, Disc Loss: 0.485
[2024-07-12 11:15] Epoch: 0, Train Step: 24/2000000, Bsz = 16, Gen Loss 0.031, Disc Loss: 0.307
[2024-07-12 11:15] Epoch: 0, Train Step: 25/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.314
[2024-07-12 11:15] Epoch: 0, Train Step: 26/2000000, Bsz = 16, Gen Loss 0.031, Disc Loss: 0.249
[2024-07-12 11:15] Epoch: 0, Train Step: 27/2000000, Bsz = 16, Gen Loss 0.035, Disc Loss: 0.250
[2024-07-12 11:15] Epoch: 0, Train Step: 28/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.287
[2024-07-12 11:15] Epoch: 0, Train Step: 29/2000000, Bsz = 16, Gen Loss 0.030, Disc Loss: 0.223
[2024-07-12 11:16] Epoch: 0, Train Step: 30/2000000, Bsz = 16, Gen Loss 0.031, Disc Loss: 0.171
[2024-07-12 11:16] Epoch: 0, Train Step: 31/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.226
[2024-07-12 11:16] Epoch: 0, Train Step: 32/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.210
[2024-07-12 11:16] Epoch: 0, Train Step: 33/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.163
[2024-07-12 11:16] Epoch: 0, Train Step: 34/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.129
[2024-07-12 11:16] Epoch: 0, Train Step: 35/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.188
[2024-07-12 11:16] Epoch: 0, Train Step: 36/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.165
[2024-07-12 11:16] Epoch: 0, Train Step: 37/2000000, Bsz = 16, Gen Loss 0.038, Disc Loss: 0.105
[2024-07-12 11:16] Epoch: 0, Train Step: 38/2000000, Bsz = 16, Gen Loss 0.034, Disc Loss: 0.100
[2024-07-12 11:16] Epoch: 0, Train Step: 39/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.111
[2024-07-12 11:16] Epoch: 0, Train Step: 40/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.110
[2024-07-12 11:16] Epoch: 0, Train Step: 41/2000000, Bsz = 16, Gen Loss 0.031, Disc Loss: 0.173
[2024-07-12 11:16] Epoch: 0, Train Step: 42/2000000, Bsz = 16, Gen Loss 0.029, Disc Loss: 0.100
[2024-07-12 11:16] Epoch: 0, Train Step: 43/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.115
[2024-07-12 11:16] Epoch: 0, Train Step: 44/2000000, Bsz = 16, Gen Loss 0.032, Disc Loss: 0.066
